retweet_count,reply_count,favorite_count,num_hashtags,num_urls,num_mentions,clean,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,url_ratio,hashtag_ratio,mention_ratio,entropy,wavelet_avg,label
0,0,0,0,0,0,Sabes que alguien te quiere cuando no conoce l?mites para poder estar junto a ti.,48,11,46,0,0,0,0,0,0,3.993896846,-0.039545333,bot
0,0,0,0,0,0,Sabes que alguien te quiere cuando no conoce l?mites para poder estar junto a ti.,45,6,36,0,0,0,0,0,0,3.993896846,-0.039545333,bot
0,0,0,3,0,0,"Sabes que es verdad , tu sabes que el amor existe . #relaxingtime #music #bed",68,3,42,0,0,0,0,0.038961039,0,4.007419535,-0.016659394,bot
0,0,0,3,0,0,"Sabes que es verdad , tu sabes que el amor existe . #relaxingtime #music #bed",50,2,44,0,0,0,0,0.038961039,0,4.007419535,-0.016659394,bot
0,0,0,3,0,0,"Sabes que es verdad , tu sabes que el amor existe . #relaxingtime #music #bed",75,4,42,0,0,0,0,0.038961039,0,4.007419535,-0.016659394,bot
0,0,0,3,0,0,"Sabes que es verdad , tu sabes que el amor existe . #relaxingtime #music #bed",61,3,37,0,0,0,0,0.038961039,0,4.007419535,-0.016659394,bot
0,0,0,3,0,0,"Sabes que es verdad , tu sabes que el amor existe . #relaxingtime #music #bed",51,2,39,0,0,0,0,0.038961039,0,4.007419535,-0.016659394,bot
0,0,0,0,0,0,Sabes te amo tanto que me da miedo volver a verte,61,12,36,0,0,0,0,0,0,3.607797672,-0.043528846,bot
0,0,0,0,0,0,"Sabia que no tenia que entrar a twitter, siempre termino sinti?ndome mal",80,3,40,0,0,0,0,0,0,3.846728894,-0.064321368,bot
0,0,0,0,0,0,"Sabia que no tenia que entrar a twitter, siempre termino sinti?ndome mal",45,5,35,0,0,0,0,0,0,3.846728894,-0.064321368,bot
0,0,0,0,0,0,"Sabia Que, Quien Te Quiere No Conoce Limites Para Estar Junto a Ti :3",80,10,38,0,0,0,0,0,0,4.111476619,-0.075673272,bot
0,0,0,0,0,0,"Sabia Que, Quien Te Quiere No Conoce Limites Para Estar Junto a Ti :3",84,2,37,0,0,0,0,0,0,4.111476619,-0.075673272,bot
0,0,0,0,0,0,"Sabia Que, Quien Te Quiere No Conoce Limites Para Estar Junto a Ti :3",63,6,37,0,0,0,0,0,0,4.111476619,-0.075673272,bot
0,0,0,0,0,0,"Sabian a humanidades, aunque no lo crean, es mas compliado q economia?",75,7,39,0,0,0,0,0,0,3.916114885,0.039306908,bot
0,0,0,0,0,0,"Sabian a humanidades, aunque no lo crean, es mas compliado q economia?",62,9,51,0,0,0,0,0,0,3.916114885,0.039306908,bot
0,0,0,0,0,0,"Sabian a humanidades, aunque no lo crean, es mas compliado q economia?",87,7,44,0,0,0,0,0,0,3.916114885,0.039306908,bot
0,0,0,0,0,0,"Sabian a humanidades, aunque no lo crean, es mas compliado q economia?",36,6,34,0,1,0,0,0,0,3.916114885,0.039306908,bot
0,0,0,0,0,0,"Sabian a humanidades, aunque no lo crean, es mas compliado q economia?",44,3,37,0,0,0,0,0,0,3.916114885,0.039306908,bot
0,0,0,0,0,0,"Sabian a humanidades, aunque no lo crean, es mas compliado q economia?",42,3,34,0,0,0,0,0,0,3.916114885,0.039306908,bot
0,0,0,0,0,0,"Sabiendo que esta en las Bahamas y que ning?n paparazzi lo va a molestar, soy feliz. he's all that matters. If Justin's happy, i'm happy..",239,32,514,0,0,0,0,0,0,4.304869433,0.044920348,bot
0,0,0,0,0,0,"Sabiendo que esta en las Bahamas y que ning?n paparazzi lo va a molestar, soy feliz. he's all that matters. If Justin's happy, i'm happy..",52,6,36,0,0,0,0,0,0,4.304869433,0.044920348,bot
0,0,0,0,0,0,"Sabiendo que esta en las Bahamas y que ning?n paparazzi lo va a molestar, soy feliz. he's all that matters. If Justin's happy, i'm happy..",66,2,39,0,0,0,0,0,0,4.304869433,0.044920348,bot
0,0,0,1,0,0,"#50CosasSobreMi Sabrina Frances marc? un antes y un despu?s en mi vida. Me ense?? a no escuchar las criticas de los demas,y ser yo misma",79,16,45,0,0,0,0,0.007352941,0,4.181181609,-0.016937635,bot
0,0,0,1,0,0,"#50CosasSobreMi Sabrina Frances marc? un antes y un despu?s en mi vida. Me ense?? a no escuchar las criticas de los demas,y ser yo misma",64,6,36,0,0,0,0,0.007352941,0,4.181181609,-0.016937635,bot
0,0,0,0,0,0,saca esa musik a,67,3,39,0,0,0,0,0,0,2.905639062,0.116337898,bot
0,0,0,0,0,0,saca esa musik a,47,1,41,0,0,0,0,0,0,2.905639062,0.116337898,bot
0,0,0,0,0,0,sale jugar lol con poli,53,2,37,0,0,0,0,0,0,3.534219021,-0.022010946,bot
0,0,0,0,0,0,sale jugar lol con poli,57,4,41,0,0,0,0,0,0,3.534219021,-0.022010946,bot
0,0,0,0,0,0,sale jugar lol con poli,56,2,33,0,0,0,0,0,0,3.534219021,-0.022010946,bot
0,0,0,0,0,0,sale jugar lol con poli,64,6,42,0,0,0,0,0,0,3.534219021,-0.022010946,bot
0,0,0,0,0,0,sale jugar lol con poli,41,2,37,0,0,0,0,0,0,3.534219021,-0.022010946,bot
0,0,0,0,0,0,"Salir a comer y... llegar a comer a tu casa, no est? bien... no, no :(",63,6,33,0,0,0,0,0,0,3.950801955,-0.040101305,bot
0,0,0,0,0,0,"Salir a comer y... llegar a comer a tu casa, no est? bien... no, no :(",52,3,43,0,0,0,0,0,0,3.950801955,-0.040101305,bot
0,0,0,0,0,0,"Saliste y cantaste con el corazon, y eso jamas lo voy a olvidar gracias x todo loco sos mi vida :) HAPPY BIRTHAY 20 a?os lpm, SHORO- Te amo!",79,4,33,0,1,0,0,0,0,4.48012127,-0.024594627,bot
0,0,0,0,0,0,"Saliste y cantaste con el corazon, y eso jamas lo voy a olvidar gracias x todo loco sos mi vida :) HAPPY BIRTHAY 20 a?os lpm, SHORO- Te amo!",58,3,35,0,1,0,0,0,0,4.48012127,-0.024594627,bot
0,0,0,0,0,0,"Saliste y cantaste con el corazon, y eso jamas lo voy a olvidar gracias x todo loco sos mi vida :) HAPPY BIRTHAY 20 a?os lpm, SHORO- Te amo!",60,2,38,0,0,0,0,0,0,4.48012127,-0.024594627,bot
1,0,0,0,0,0,salududos ala suca sachez y si nos puden enviar un saludo a carrocerias los andes ambato,0,0,0,0,0,0,0,0,0,3.794298492,0.029294691,bot
1,0,0,0,0,0,salududos ala suca sachez y si nos puden enviar un saludo a carrocerias los andes ambato,65,7,37,0,1,0,0,0,0,3.794298492,0.029294691,bot
0,0,0,0,0,0,Santos re diotso viene a comer sandwiches a la rambla,65,4,46,0,0,0,0,0,0,3.840088144,0.006161051,bot
0,0,0,0,0,0,Santos re diotso viene a comer sandwiches a la rambla,39,1,36,0,0,0,0,0,0,3.840088144,0.006161051,bot
0,0,0,0,0,0,"Se dicen cabronas y dejan que un pinche gato, las invite a comer a cualquier pinche fonda.",0,0,0,0,0,0,0,0,0,4.118653374,-0.022665163,bot
0,0,0,0,0,0,"Se dicen cabronas y dejan que un pinche gato, las invite a comer a cualquier pinche fonda.",40,4,40,0,0,0,0,0,0,4.118653374,-0.022665163,bot
0,0,0,0,0,0,"Se dicen cabronas y dejan que un pinche gato, las invite a comer a cualquier pinche fonda.",47,6,32,0,0,0,0,0,0,4.118653374,-0.022665163,bot
0,0,0,0,0,0,"se fue mi hermano y mama no esta,la casa sola,a mirar pelis:(",71,3,39,0,0,0,0,0,0,3.813991433,-0.018121989,bot
0,0,0,0,0,0,"se fue mi hermano y mama no esta,la casa sola,a mirar pelis:(",60,6,39,0,0,0,0,0,0,3.813991433,-0.018121989,bot
0,0,0,0,0,0,"se fue mi hermano y mama no esta,la casa sola,a mirar pelis:(",56,9,33,0,0,0,0,0,0,3.813991433,-0.018121989,bot
0,0,0,0,0,0,"se fue mi hermano y mama no esta,la casa sola,a mirar pelis:(",0,0,0,0,0,0,0,0,0,3.813991433,-0.018121989,bot
0,0,0,0,0,0,Se le aguan los ojos a uno :),0,0,0,0,0,0,0,0,0,3.395692307,-0.088017784,bot
0,0,0,0,0,0,Se le aguan los ojos a uno :),67,9,38,0,0,0,0,0,0,3.395692307,-0.088017784,bot
0,0,0,0,0,0,Se le aguan los ojos a uno :),51,6,36,0,0,0,0,0,0,3.395692307,-0.088017784,bot
0,0,0,0,0,0,Se le aguan los ojos a uno :),58,3,44,0,0,0,0,0,0,3.395692307,-0.088017784,bot
0,0,0,0,0,0,Se le aguan los ojos a uno :),0,0,0,0,0,0,0,0,0,3.395692307,-0.088017784,bot
0,0,0,0,0,0,Se le aguan los ojos a uno :),60,2,38,0,0,0,0,0,0,3.395692307,-0.088017784,bot
0,0,0,0,0,0,Se le aguan los ojos a uno :),42,1,32,0,0,0,0,0,0,3.395692307,-0.088017784,bot
0,0,0,0,0,0,"Se lo tomaron todo muy a pecho, me parece perfecto que este saliendo adelante pero no me parece correcto que hablen de mi!",146,82,281,3,0,0,0,0,0,3.884667216,-0.085082725,bot
0,0,0,0,0,0,"Se lo tomaron todo muy a pecho, me parece perfecto que este saliendo adelante pero no me parece correcto que hablen de mi!",68,3,42,0,0,0,0,0,0,3.884667216,-0.085082725,bot
0,0,0,0,0,0,"Se lo tomaron todo muy a pecho, me parece perfecto que este saliendo adelante pero no me parece correcto que hablen de mi!",47,2,39,0,0,0,0,0,0,3.884667216,-0.085082725,bot
0,0,0,0,0,0,"Se lo tomaron todo muy a pecho, me parece perfecto que este saliendo adelante pero no me parece correcto que hablen de mi!",41,6,42,0,0,0,0,0,0,3.884667216,-0.085082725,bot
0,0,0,0,0,0,se me antoja una paleta de coco del paletero lol,64,5,42,0,0,0,0,0,0,3.508613481,-0.012648208,bot
0,0,0,0,0,0,se me antoja una paleta de coco del paletero lol,0,0,0,0,0,0,0,0,0,3.508613481,-0.012648208,bot
0,0,0,0,0,0,se me antoja una paleta de coco del paletero lol,44,4,37,0,0,0,0,0,0,3.508613481,-0.012648208,bot
0,0,0,0,0,0,Se me habia olvidado que febrero tiene 28 d?as... Ya iba a formar una de que por qu? ya era marzo.,61,0,36,0,0,0,0,0,0,4.062635203,-0.038366349,bot
0,0,0,0,0,0,Se me habia olvidado que febrero tiene 28 d?as... Ya iba a formar una de que por qu? ya era marzo.,45,7,41,0,0,0,0,0,0,4.062635203,-0.038366349,bot
0,0,0,0,0,0,Se me habia olvidado que febrero tiene 28 d?as... Ya iba a formar una de que por qu? ya era marzo.,43,2,34,0,0,0,0,0,0,4.062635203,-0.038366349,bot
0,0,0,0,0,0,Se me parte la cabezaa,76,12,43,0,0,0,0,0,0,3.204447961,-0.131357938,bot
0,0,0,0,0,0,Se me parte la cabezaa,42,5,44,0,0,0,0,0,0,3.204447961,-0.131357938,bot
0,0,0,0,0,0,Se me tranca el muslo lol,0,0,0,0,0,0,0,0,0,3.429275071,-0.159829914,bot
0,0,0,0,0,0,Se me tranca el muslo lol,80,9,43,0,0,0,0,0,0,3.429275071,-0.159829914,bot
0,0,0,0,0,0,Se me tranca el muslo lol,0,0,0,0,0,0,0,0,0,3.429275071,-0.159829914,bot
0,0,0,0,0,0,Se me tranca el muslo lol,56,7,37,0,0,0,0,0,0,3.429275071,-0.159829914,bot
0,0,0,0,0,0,"Se opuso igual como con el aumento de sueldos de los ministros y a la dictadura de Maduro... Ah verdad, ?no lo hizo no?",47,3,39,0,0,0,0,0,0,4.082696966,-0.001223655,bot
0,0,0,0,0,0,"Se opuso igual como con el aumento de sueldos de los ministros y a la dictadura de Maduro... Ah verdad, ?no lo hizo no?",44,4,38,0,0,0,0,0,0,4.082696966,-0.001223655,bot
0,0,0,0,0,0,Se pusieron a bailar los 1D jajajaj fue terrible,131,102,312,3,0,0,0,0,0,3.821854366,-0.007615406,bot
0,0,0,0,0,0,Se pusieron a bailar los 1D jajajaj fue terrible,301,60,727,0,0,0,0,0,0,3.821854366,-0.007615406,bot
0,0,0,0,0,0,Se pusieron a bailar los 1D jajajaj fue terrible,41,5,42,0,0,0,0,0,0,3.821854366,-0.007615406,bot
0,0,0,0,0,0,Se pusieron a bailar los 1D jajajaj fue terrible,63,7,42,0,0,0,0,0,0,3.821854366,-0.007615406,bot
0,0,0,0,0,0,se que me prefieres a mi,69,4,35,0,0,0,0,0,0,3.121653522,-0.146236841,bot
0,0,0,0,0,0,Se que piensas mucho hablas demasiado y resuelves poco *music*,67,2,42,0,0,0,0,0,0,4.023444747,-0.105391045,bot
0,0,0,0,0,0,Se que piensas mucho hablas demasiado y resuelves poco *music*,75,5,40,0,1,0,0,0,0,4.023444747,-0.105391045,bot
0,0,0,0,0,0,Se que piensas mucho hablas demasiado y resuelves poco *music*,53,10,37,0,0,0,0,0,0,4.023444747,-0.105391045,bot
0,0,0,0,0,0,Se que piensas mucho hablas demasiado y resuelves poco *music*,72,4,40,0,0,0,0,0,0,4.023444747,-0.105391045,bot
0,0,0,0,0,0,-se va sola a la pista y baila bc yes-,139,97,287,6,0,0,0,0,0,3.381198646,0.122925893,bot
0,0,0,0,0,0,se van a la mierda con la foto delena de ayer,61,1,36,0,0,0,0,0,0,3.50518442,0.077056764,bot
0,0,0,0,0,0,se van a la mierda con la foto delena de ayer,55,6,33,0,0,0,0,0,0,3.50518442,0.077056764,bot
0,0,0,0,0,0,se van a la mierda con la foto delena de ayer,45,8,39,0,1,0,0,0,0,3.50518442,0.077056764,bot
0,0,0,0,0,0,"-Se vuelve a subir al arbol, se rompe la rama y caigo al suelo(?)-,",76,4,39,0,0,0,0,0,0,3.967058723,0.022503158,bot
0,0,0,0,0,0,"-Se vuelve a subir al arbol, se rompe la rama y caigo al suelo(?)-,",61,6,46,0,0,0,0,0,0,3.967058723,0.022503158,bot
0,0,0,0,0,0,"-Se vuelve a subir al arbol, se rompe la rama y caigo al suelo(?)-,",51,6,40,0,0,0,0,0,0,3.967058723,0.022503158,bot
0,0,0,0,0,0,"-Se vuelve a subir al arbol, se rompe la rama y caigo al suelo(?)-,",36,4,38,0,0,0,0,0,0,3.967058723,0.022503158,bot
0,0,0,0,0,0,"Sea oficialismo, oposici?n, ninguno de los 2 te va a dar la comida en la boca con cubiertos de plata. El que no trabaja no come pap?.",62,6,35,0,0,0,0,0,0,4.099633432,0.053212492,bot
0,0,0,0,0,0,"Sea oficialismo, oposici?n, ninguno de los 2 te va a dar la comida en la boca con cubiertos de plata. El que no trabaja no come pap?.",47,4,36,0,0,0,0,0,0,4.099633432,0.053212492,bot
0,0,0,0,0,0,"Sea oficialismo, oposici?n, ninguno de los 2 te va a dar la comida en la boca con cubiertos de plata. El que no trabaja no come pap?.",62,6,42,0,0,0,0,0,0,4.099633432,0.053212492,bot
0,0,0,0,0,0,"Sea oficialismo, oposici?n, ninguno de los 2 te va a dar la comida en la boca con cubiertos de plata. El que no trabaja no come pap?.",61,2,38,0,0,0,0,0,0,4.099633432,0.053212492,bot
0,0,0,0,0,0,"Sea oficialismo, oposici?n, ninguno de los 2 te va a dar la comida en la boca con cubiertos de plata. El que no trabaja no come pap?.",57,6,44,0,0,0,0,0,0,4.099633432,0.053212492,bot
0,0,0,0,0,0,"Seg?n me contaron, MEGA lleva ventaja en la licitaci?n del festival. As? que a prepararse porque se viene el ""karaoke""",318,84,876,0,0,0,0,0,0,4.251988645,0.028116845,bot
0,0,0,0,0,0,"Seg?n me contaron, MEGA lleva ventaja en la licitaci?n del festival. As? que a prepararse porque se viene el ""karaoke""",64,6,36,0,0,0,0,0,0,4.251988645,0.028116845,bot
0,0,0,1,0,0,Seguimos regalando antorchas y gaviotas a cualquier artista que no tiene ningun merito en #vi?a2014,73,7,37,0,0,0,0,0.01010101,0,4.168795532,0.044342533,bot
0,0,0,1,0,0,Seguimos regalando antorchas y gaviotas a cualquier artista que no tiene ningun merito en #vi?a2014,0,0,0,0,0,0,0,0.01010101,0,4.168795532,0.044342533,bot
0,0,0,1,0,0,Seguimos regalando antorchas y gaviotas a cualquier artista que no tiene ningun merito en #vi?a2014,44,7,46,0,0,0,0,0.01010101,0,4.168795532,0.044342533,bot
0,0,0,1,0,0,Seguimos regalando antorchas y gaviotas a cualquier artista que no tiene ningun merito en #vi?a2014,43,3,43,0,0,0,0,0.01010101,0,4.168795532,0.044342533,bot
0,0,0,1,0,0,Seguimos regalando antorchas y gaviotas a cualquier artista que no tiene ningun merito en #vi?a2014,47,2,38,0,0,0,0,0.01010101,0,4.168795532,0.044342533,bot
0,0,0,0,0,0,seguirle el consejo a juan o no?,77,10,33,0,0,0,0,0,0,3.554229297,0.019355794,bot
0,0,0,0,0,0,Seguro que el visto otra ves,292,51,713,0,0,0,0,0,0,3.580050351,-0.001676979,bot
0,0,0,0,0,0,Seguro que el visto otra ves,88,8,48,0,0,0,0,0,0,3.580050351,-0.001676979,bot
0,0,0,0,0,0,Seguro que el visto otra ves,81,7,45,0,1,0,0,0,0,3.580050351,-0.001676979,bot
0,0,0,0,0,0,Seguro que el visto otra ves,60,3,41,0,0,0,0,0,0,3.580050351,-0.001676979,bot
0,0,0,0,0,0,Seguro que el visto otra ves,42,1,37,0,0,0,0,0,0,3.580050351,-0.001676979,bot
0,0,0,0,0,0,seguro se va a poner a ver si le dedico alg?n tw jajajajaja,0,0,0,0,0,0,0,0,0,3.765135371,0.03222492,bot
0,0,0,0,0,0,Sentenciaron a Coraz?n Serrano :(,69,4,44,0,0,0,0,0,0,3.616533044,-0.008270969,bot
0,0,0,0,0,0,Sentenciaron a Coraz?n Serrano :(,44,11,38,0,0,0,0,0,0,3.616533044,-0.008270969,bot
0,0,0,0,0,0,Sentenciaron a Coraz?n Serrano :(,47,2,39,0,0,0,0,0,0,3.616533044,-0.008270969,bot
0,0,0,0,0,0,Si a mi me cae mal una vieja por lo general a Vanesa tambi?n,70,2,38,0,0,0,0,0,0,3.747062932,-0.079868452,bot
0,0,0,1,0,0,"Si A&F cantan ""rompe la cintura"" los perdono #vi?a2014",60,4,30,0,0,0,0,0.018518519,0,4.400824253,-0.007442081,bot
0,0,0,1,0,0,"Si A&F cantan ""rompe la cintura"" los perdono #vi?a2014",54,4,33,0,0,0,0,0.018518519,0,4.400824253,-0.007442081,bot
0,0,0,1,0,0,"Si A&F cantan ""rompe la cintura"" los perdono #vi?a2014",63,20,41,0,0,0,0,0.018518519,0,4.400824253,-0.007442081,bot
0,0,0,1,0,0,"Si A&F cantan ""rompe la cintura"" los perdono #vi?a2014",50,6,40,0,0,0,0,0.018518519,0,4.400824253,-0.007442081,bot
0,0,0,0,0,0,Si alguien a visto la muerte por ah? hagan le saber que llevo mucho tiempo esper?ndola,311,59,818,0,1,0,0,0,0,4.038223884,-0.012839382,bot
0,0,0,0,0,0,Si alguien a visto la muerte por ah? hagan le saber que llevo mucho tiempo esper?ndola,62,6,35,0,0,0,0,0,0,4.038223884,-0.012839382,bot
0,0,0,0,0,0,Si alguien a visto la muerte por ah? hagan le saber que llevo mucho tiempo esper?ndola,78,12,47,0,1,0,0,0,0,4.038223884,-0.012839382,bot
0,0,0,0,0,0,Si alguien a visto la muerte por ah? hagan le saber que llevo mucho tiempo esper?ndola,74,3,45,0,0,0,0,0,0,4.038223884,-0.012839382,bot
0,0,0,0,0,0,Si alguien a visto la muerte por ah? hagan le saber que llevo mucho tiempo esper?ndola,44,4,32,0,0,0,0,0,0,4.038223884,-0.012839382,bot
0,0,0,0,0,0,Si alguien a visto la muerte por ah? hagan le saber que llevo mucho tiempo esper?ndola,46,2,35,0,0,0,0,0,0,4.038223884,-0.012839382,bot
0,0,0,0,0,0,Si corrieron tan r?pido a Melendi les voy a mandar a los Tupa pa que sean serios,0,0,0,0,0,0,0,0,0,3.893253802,0.022494992,bot
0,0,0,0,0,0,Si corrieron tan r?pido a Melendi les voy a mandar a los Tupa pa que sean serios,52,6,36,0,0,0,0,0,0,3.893253802,0.022494992,bot
0,0,0,0,0,0,Si corrieron tan r?pido a Melendi les voy a mandar a los Tupa pa que sean serios,43,4,34,0,0,0,0,0,0,3.893253802,0.022494992,bot
0,0,0,0,0,0,si cuando pones en youtube BEST SONG EVER no lo adelantas como hasta el minuto 2:30 te comiste la ree previa,53,4,30,0,0,0,0,0,0,4.337470642,0.018821256,bot
0,0,0,0,0,0,si cuando pones en youtube BEST SONG EVER no lo adelantas como hasta el minuto 2:30 te comiste la ree previa,39,1,36,0,0,0,0,0,0,4.337470642,0.018821256,bot
0,0,0,0,0,0,Si el dinero fuese comida no habr?a hambre en el mundo. Cambiar el odio por amor nos har?a a todos mucho mejor.,67,11,47,0,0,0,0,0,0,3.969254208,-0.010490869,bot
0,0,1,0,0,0,SI el ultra music festival de buenos aires estuvo genial ... el de miami va a estar en todo ... :D,45,4,45,0,0,0,0,0,0,3.981900118,0.039605936,bot
0,0,0,0,0,0,"Si hablas de tu ex, significa que a?n no lo/la has superado/a. ??",237,120,292,3,0,0,0,0,0,4.163998774,-0.008329547,bot
0,0,1,0,0,0,"Si hablas de tu ex, significa que a?n no lo/la has superado/a. ??",66,5,48,0,0,0,0,0,0,4.163998774,-0.008329547,bot
0,0,0,0,0,0,"Si hablas de tu ex, significa que a?n no lo/la has superado/a. ??",76,5,45,0,1,0,0,0,0,4.163998774,-0.008329547,bot
0,0,0,0,0,0,"Si hablas de tu ex, significa que a?n no lo/la has superado/a. ??",42,5,42,0,0,0,0,0,0,4.163998774,-0.008329547,bot
0,0,0,0,0,0,"Si hablas de tu ex, significa que a?n no lo/la has superado/a. ??",62,1,36,0,0,0,0,0,0,4.163998774,-0.008329547,bot
0,0,0,0,0,0,"Si hablas de tu ex, significa que a?n no lo/la has superado/a. ??",65,9,45,0,0,0,0,0,0,4.163998774,-0.008329547,bot
0,0,0,0,0,0,"Si hablas de tu ex, significa que a?n no lo/la has superado/a. ??",43,3,38,0,0,0,0,0,0,4.163998774,-0.008329547,bot
0,0,0,0,0,0,si hay una torta que no me gusta como a todo el mundo es la chocotorta *La colgaban*,80,11,36,0,0,0,0,0,0,3.862146773,-0.014443548,bot
0,0,0,0,0,0,si hay una torta que no me gusta como a todo el mundo es la chocotorta *La colgaban*,0,0,0,0,0,0,0,0,0,3.862146773,-0.014443548,bot
0,0,0,0,0,0,si hay una torta que no me gusta como a todo el mundo es la chocotorta *La colgaban*,60,3,29,0,0,0,0,0,0,3.862146773,-0.014443548,bot
0,0,0,0,0,0,si hay una torta que no me gusta como a todo el mundo es la chocotorta *La colgaban*,44,7,39,0,0,0,0,0,0,3.862146773,-0.014443548,bot
0,0,0,0,0,0,si igual alexis y fido van a salir como a las 2 y igual los van a cortar,40,3,41,0,0,0,0,0,0,3.690281466,0.06573355,bot
0,0,0,0,0,0,Si la vida te sonr?e es que te va a pedir algo.,61,2,42,0,0,0,0,0,0,3.768885643,0.063788953,bot
0,0,0,0,0,0,Si la vida te sonr?e es que te va a pedir algo.,60,5,45,0,0,0,0,0,0,3.768885643,0.063788953,bot
0,0,0,0,0,0,Si les pudiera dar like a los estados de whatsapp seria feliz y tu estado tendria like,343,82,874,0,0,0,0,0,0,3.806608873,-0.004244543,bot
0,0,0,0,0,0,Si les pudiera dar like a los estados de whatsapp seria feliz y tu estado tendria like,0,0,0,0,0,0,0,0,0,3.806608873,-0.004244543,bot
0,0,0,0,0,0,Si les pudiera dar like a los estados de whatsapp seria feliz y tu estado tendria like,78,6,35,0,0,0,0,0,0,3.806608873,-0.004244543,bot
0,0,0,0,0,0,Si les pudiera dar like a los estados de whatsapp seria feliz y tu estado tendria like,62,8,40,0,0,0,0,0,0,3.806608873,-0.004244543,bot
0,0,0,0,0,0,Si les pudiera dar like a los estados de whatsapp seria feliz y tu estado tendria like,41,6,37,0,0,0,0,0,0,3.806608873,-0.004244543,bot
0,0,0,0,0,0,"Si lo queremos, nos vamos a encontrar.",62,0,39,0,0,0,0,0,0,3.855984014,0.006763497,bot
0,0,0,0,0,0,"Si matara a alguien nadie sospechar?a de mi, se han dado cuenta? Excelente.",82,4,48,0,0,0,0,0,0,4.02245968,-0.039962063,bot
0,0,0,0,0,0,Si me cantan 'anguilita' lo voy a amar de por vida.,75,7,45,0,0,0,0,0,0,3.893424245,-0.073750419,bot
0,0,0,0,0,0,Si me cantan 'anguilita' lo voy a amar de por vida.,0,0,0,0,0,0,0,0,0,3.893424245,-0.073750419,bot
0,0,0,0,0,0,Si me cantan 'anguilita' lo voy a amar de por vida.,44,4,40,0,0,0,0,0,0,3.893424245,-0.073750419,bot
0,0,0,0,0,0,Si me cantan 'anguilita' lo voy a amar de por vida.,37,6,41,0,0,0,0,0,0,3.893424245,-0.073750419,bot
0,0,0,0,0,0,si me falta justin me falta todo no le ver?a sentido a mi vida buenO,0,0,0,0,0,0,0,0,0,3.841829616,-0.130357823,bot
0,0,0,0,0,0,si me falta justin me falta todo no le ver?a sentido a mi vida buenO,65,5,41,0,0,0,0,0,0,3.841829616,-0.130357823,bot
0,0,0,0,0,0,si me falta justin me falta todo no le ver?a sentido a mi vida buenO,52,3,42,0,0,0,0,0,0,3.841829616,-0.130357823,bot
0,0,0,0,0,0,si me falta justin me falta todo no le ver?a sentido a mi vida buenO,42,4,33,0,0,0,0,0,0,3.841829616,-0.130357823,bot
0,0,0,0,0,0,"Si me van a juzgar antes de conocerme, por favor piensen lo peor de m? porque lo que menos quiero, es conocer gente con prejuicios. Gu?cala.",80,7,38,0,0,0,0,0,0,4.095939345,-0.026297953,bot
0,0,0,0,0,0,"Si me van a juzgar antes de conocerme, por favor piensen lo peor de m? porque lo que menos quiero, es conocer gente con prejuicios. Gu?cala.",72,3,30,0,0,0,0,0,0,4.095939345,-0.026297953,bot
0,0,0,0,0,0,"Si me van a juzgar antes de conocerme, por favor piensen lo peor de m? porque lo que menos quiero, es conocer gente con prejuicios. Gu?cala.",43,3,37,0,0,0,0,0,0,4.095939345,-0.026297953,bot
0,0,0,0,0,0,"Si me vas a chamuyar diciendo que queres un tatuaje que diga Andrea, vas mal. JAJAJAJAJAJA.",0,0,0,0,0,0,0,0,0,4.153200004,-0.011883805,bot
0,0,0,0,0,0,"Si me vas a chamuyar diciendo que queres un tatuaje que diga Andrea, vas mal. JAJAJAJAJAJA.",72,5,37,0,0,0,0,0,0,4.153200004,-0.011883805,bot
0,0,0,0,0,0,"Si me vas a chamuyar diciendo que queres un tatuaje que diga Andrea, vas mal. JAJAJAJAJAJA.",68,1,37,0,0,0,0,0,0,4.153200004,-0.011883805,bot
0,0,0,0,0,0,"Si me vas a chamuyar diciendo que queres un tatuaje que diga Andrea, vas mal. JAJAJAJAJAJA.",52,6,39,0,0,0,0,0,0,4.153200004,-0.011883805,bot
0,0,0,0,0,0,"Si me vas a chamuyar diciendo que queres un tatuaje que diga Andrea, vas mal. JAJAJAJAJAJA.",36,5,35,0,0,0,0,0,0,4.153200004,-0.011883805,bot
0,0,0,0,0,0,"?Si no vas a amar sus demonios, no intentes sacarla del infierno.?",45,6,40,0,0,0,0,0,0,3.886056231,0.009122929,bot
0,0,0,0,0,0,"Si Quieres Que Algo Te Salga Bien, El Truco Esta En Que No Le Digas A Nadie- True History",62,4,42,0,1,0,0,0,0,4.227514684,-0.061379297,bot
0,0,0,0,0,0,"Si Quieres Que Algo Te Salga Bien, El Truco Esta En Que No Le Digas A Nadie- True History",70,10,41,0,0,0,0,0,0,4.227514684,-0.061379297,bot
0,0,0,0,0,0,"Si Quieres Que Algo Te Salga Bien, El Truco Esta En Que No Le Digas A Nadie- True History",42,4,36,0,0,0,0,0,0,4.227514684,-0.061379297,bot
0,0,0,2,0,0,Si se privatiza #pemex que no se privatice #what'sapp jajajajaja,59,1,28,0,0,0,0,0.03125,0,4.006295666,-0.07009463,bot
0,0,0,2,0,0,Si se privatiza #pemex que no se privatice #what'sapp jajajajaja,54,3,32,0,0,0,0,0.03125,0,4.006295666,-0.07009463,bot
